SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy,Disney,Marvel,Star Wars,WB,Universal,Other or unknown media license
29482,70435,1,Hidden Side,,2020,Newbury Abandoned Prison,4,400,34.99,39.99,49.99,38.98,https://images.brickset.com/sets/images/70435-1.jpg,409,1090,No,No,No,No,No,No
29483,70436,1,Hidden Side,,2020,Phantom Fire Truck 3000,6,760,59.99,59.99,79.99,68.23,https://images.brickset.com/sets/images/70436-1.jpg,456,1302,No,No,No,No,No,No
30266,70437,1,Hidden Side,,2020,Mystery Castle,6,1035,89.99,99.99,139.99,97.47,https://images.brickset.com/sets/images/70437-1.jpg,735,1805,No,No,No,No,No,No
29499,40336,1,Hidden Side,,2019,Newbury Juice Bar,2,127,,,,,https://images.brickset.com/sets/images/40336-1.jpg,4741,804,No,No,No,No,No,No
29128,70418,1,Hidden Side,,2019,J.B.'s Ghost Lab,3,174,17.99,19.99,24.99,19.49,https://images.brickset.com/sets/images/70418-1.jpg,4024,880,No,No,No,No,No,No
29127,70419,1,Hidden Side,,2019,Wrecked Shrimp Boat,4,310,24.99,29.99,39.99,29.23,https://images.brickset.com/sets/images/70419-1.jpg,5834,1271,No,No,No,No,No,No
29126,70420,1,Hidden Side,,2019,Graveyard Mystery,4,335,24.99,29.99,39.99,29.23,https://images.brickset.com/sets/images/70420-1.jpg,4255,1208,No,No,No,No,No,No
29125,70421,1,Hidden Side,,2019,El Fuego's Stunt Truck,4,428,34.99,39.99,49.99,38.98,https://images.brickset.com/sets/images/70421-1.jpg,2087,813,No,No,No,No,No,No
29124,70422,1,Hidden Side,,2019,Shrimp Shack Attack,5,579,44.99,49.99,69.99,48.73,https://images.brickset.com/sets/images/70422-1.jpg,3404,1212,No,No,No,No,No,No
29123,70423,1,Hidden Side,,2019,Paranormal Intercept Bus 3000,5,689,54.99,59.99,79.99,58.48,https://images.brickset.com/sets/images/70423-1.jpg,3684,1252,No,No,No,No,No,No
29122,70424,1,Hidden Side,,2019,Ghost Train Express,6,698,69.99,79.99,99.99,77.97,https://images.brickset.com/sets/images/70424-1.jpg,2614,1244,No,No,No,No,No,No
29121,70425,1,Hidden Side,,2019,Newbury Haunted High School,8,1474,109.99,129.99,159.99,116.97,https://images.brickset.com/sets/images/70425-1.jpg,2739,1460,No,No,No,No,No,No
30742,21324,1,Ideas,Licensed,2020,123 Sesame Street,,,,,,,10,462,No,No,No,No,No,No,Yes
29088,21316,1,Ideas,Licensed,2019,The Flintstones,4,748,54.99,59.99,79.99,58.48,https://images.brickset.com/sets/images/21316-1.jpg,6733,1988,No,No,No,No,No,Yes
29153,21317,1,Ideas,Licensed,2019,Steamboat Willie,2,751,79.99,89.99,119.99,87.72,https://images.brickset.com/sets/images/21317-1.jpg,6150,2243,Yes,No,No,No,No,No
29562,21319,1,Ideas,Licensed,2019,Central Perk,7,1070,64.99,59.99,89.99,68.23,https://images.brickset.com/sets/images/21319-1.jpg,8222,1934,No,No,No,No,No,Yes
27845,21311,1,Ideas,Licensed,2018,Voltron,,2321,159.99,179.99,229.99,179.99,https://images.brickset.com/sets/images/21311-1.jpg,5776,2143,No,No,No,No,No,Yes
27844,21314,1,Ideas,Licensed,2018,TRON: Legacy,3,230,29.99,34.99,44.99,34.99,https://images.brickset.com/sets/images/21314-1.jpg,8163,1784,Yes,No,No,No,No,Yes
26127,21308,1,Ideas,Licensed,2017,Adventure Time,,495,44.99,49.99,64.99,49.99,https://images.brickset.com/sets/images/21308-1.jpg,2415,862,No,No,No,Yes,No,No
26686,21306,1,Ideas,Licensed,2016,The Beatles Yellow Submarine,5,553,54.99,59.99,69.99,59.99,https://images.brickset.com/sets/images/21306-1.jpg,9957,2067,No,No,No,No,No,Yes
26626,21307,1,Ideas,Licensed,2016,Caterham Seven 620R,,771,74.99,79.99,,,https://images.brickset.com/sets/images/21307-1.jpg,6385,1680,No,No,No,No,No,Yes
24579,21302,1,Ideas,Licensed,2015,The Big Bang Theory,7,484,49.99,59.99,69.99,59.99,https://images.brickset.com/sets/images/21302-1.jpg,11660,2638,No,No,No,No,No,Yes
24587,21303,1,Ideas,Licensed,2015,WALL-E,,677,39.99,59.99,69.99,49.99,https://images.brickset.com/sets/images/21303-1.jpg,14590,3877,Yes,No,No,No,No,Yes
24975,21304,1,Ideas,Licensed,2015,Doctor Who,6,623,49.99,59.99,69.99,59.99,https://images.brickset.com/sets/images/21304-1.jpg,10250,2007,No,No,No,No,No,Yes
23502,21108,1,Ideas,Licensed,2014,Ghostbusters Ecto-1,4,508,44.99,49.99,59.99,49.99,https://images.brickset.com/sets/images/21108-1.jpg,23515,3871,No,No,No,No,No,Yes
10240,21103,1,Ideas,Licensed,2013,The DeLorean Time Machine,2,401,34.99,34.99,44.99,,https://images.brickset.com/sets/images/21103-1.jpg,13897,4143,No,No,No,No,No,Yes
9285,21101,1,Ideas,Licensed,2012,Hayabusa,1,369,44.99,49.99,59.99,,https://images.brickset.com/sets/images/21101-1.jpg,1191,1831,No,No,No,No,No,Yes
9342,21102,1,Ideas,Licensed,2012,Minecraft Micro World: The Forest,2,480,34.99,34.99,44.99,,https://images.brickset.com/sets/images/21102-1.jpg,5280,1243,No,No,No,No,No,Yes
29876,21321,1,Ideas,NASA,2020,International Space Station,,864,64.99,69.99,99.99,68.23,https://images.brickset.com/sets/images/21321-1.jpg,5103,2297,No,No,No,No,No,No
30857,92176,1,Ideas,NASA,2020,NASA Apollo Saturn V,,,,,,,14,228,No,No,No,No,No,No,No
26687,21309,1,Ideas,NASA,2017,NASA Apollo Saturn V,,1969,109.99,119.99,149.99,119.99,https://images.brickset.com/sets/images/21309-1.jpg,18387,3265,No,No,No,No,No,No
27603,21312,1,Ideas,NASA,2017,Women of NASA,4,231,19.99,24.99,29.99,24.99,https://images.brickset.com/sets/images/21312-1.jpg,8896,1303,No,No,No,No,No,No
22830,21104,1,Ideas,NASA,2014,NASA Mars Science Laboratory Curiosity Rover,,295,24.99,29.99,34.99,,https://images.brickset.com/sets/images/21104-1.jpg,2108,3197,No,No,No,No,No,No
30036,21322,1,Ideas,,2020,Pirates of Barracuda Bay,10,2545,179.99,199.99,259.99,194.95,https://images.brickset.com/sets/images/21322-1.jpg,4710,4613,No,No,No,No,No,No
30313,21323,1,Ideas,,2020,Grand Piano,,3662,319.99,349.99,,341.17,https://images.brickset.com/sets/images/21323-1.jpg,646,2055,No,No,No,No,No,No
30858,92177,1,Ideas,,2020,Ship in a Bottle,,,,,,,11,190,No,No,No,No,No,No,No
29383,21318,1,Ideas,,2019,Tree House,4,3036,179.99,199.99,269.99,194.95,https://images.brickset.com/sets/images/21318-1.jpg,6079,4047,No,No,No,No,No,No
29630,21320,1,Ideas,,2019,Dinosaur Fossils,2,910,54.99,59.99,79.99,58.48,https://images.brickset.com/sets/images/21320-1.jpg,5072,2389,No,No,No,No,No,No
29196,40335,1,Ideas,,2019,Space Rocket Ride,1,154,,,,,https://images.brickset.com/sets/images/40335-1.jpg,7533,1397,No,No,No,No,No,No
27802,21313,1,Ideas,,2018,Ship in a Bottle,,962,69.99,69.99,89.99,69.99,https://images.brickset.com/sets/images/21313-1.jpg,10891,2822,No,No,No,No,No,No
28343,21315,1,Ideas,,2018,Pop-Up Book,5,859,59.99,69.99,89.99,68.23,https://images.brickset.com/sets/images/21315-1.jpg,6772,1738,No,No,No,No,No,No
27224,21310,1,Ideas,,2017,Old Fishing Store,4,2049,139.99,149.99,179.99,149.99,https://images.brickset.com/sets/images/21310-1.jpg,11707,4718,No,No,No,No,No,No
25658,21305,1,Ideas,,2016,Maze,,769,59.99,69.99,89.99,69.99,https://images.brickset.com/sets/images/21305-1.jpg,4042,1921,No,No,No,No,No,No
24067,21301,1,Ideas,,2015,Birds,,580,39.99,44.99,59.99,44.99,https://images.brickset.com/sets/images/21301-1.jpg,6719,2211,No,No,No,No,No,No
23684,21109,1,Ideas,,2014,Exo Suit,2,321,29.99,34.99,44.99,34.99,https://images.brickset.com/sets/images/21109-1.jpg,10714,2052,No,No,No,No,No,No
23685,21110,1,Ideas,,2014,Research Institute,3,165,15.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/21110-1.jpg,6924,2842,No,No,No,No,No,No
26764,10730,1,Juniors,Cars 3,2017,Lightning McQueen Speed Launcher,1,47,7.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/10730-1.jpg,2184,210,Yes,No,No,No,No,No
26765,10731,1,Juniors,Cars 3,2017,Cruz Ramirez Race Simulator,1,59,7.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/10731-1.jpg,1422,198,Yes,No,No,No,No,No
26766,10732,1,Juniors,Cars 3,2017,Guido and Luigi's Pit Stop,2,75,7.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/10732-1.jpg,1431,216,Yes,No,No,No,No,No
26767,10733,1,Juniors,Cars 3,2017,Mater's Junkyard,1,62,7.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/10733-1.jpg,1810,230,Yes,No,No,No,No,No
